2011-09-17 23:13:17 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
2011-09-17 23:13:39 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
2011-09-17 23:13:45 Notice: Notice (8): Undefined index: TipoIndicadore in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/indicadores/index.ctp, line 24]
2011-09-17 23:19:24 Notice: Notice (8): session_start() [http://php.net/function.session-start]: ps_files_cleanup_dir: opendir(/var/lib/php5) failed: Permission denied (13) in [/home/armazenamento/desenvolvimento/projetos/cake/cake/libs/cake_session.php, line 587]
2011-09-18 00:29:08 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 1]
2011-09-18 00:29:45 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:46 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:47 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:47 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:47 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:47 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:47 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
2011-09-18 00:29:48 Notice: Notice (8): Undefined variable: id in [/home/armazenamento/desenvolvimento/projetos/cake/app_indicadores/views/elements/actions/options.ctp, line 2]
